DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 3.809933	 1.063250	 -1.172312	 0.885312
1	 3.819933	 -0.067028	 -0.033173	 2.883436
2	 3.819933	 1.064854	 -1.175436	 0.883860
1	 3.829933	 -0.066779	 -0.033444	 2.885102
2	 3.829933	 1.070205	 -1.173952	 0.886958
1	 3.829933	 -0.066534	 -0.033726	 2.885494
2	 3.839933	 1.075315	 -1.176319	 0.886406
1	 3.839933	 -0.066293	 -0.033110	 2.887018
2	 3.839933	 1.072848	 -1.175339	 0.890901
1	 3.849933	 -0.065160	 -0.034252	 2.887418
2	 3.849933	 1.076117	 -1.179405	 0.891205
1	 3.860000	 -0.064072	 -0.034596	 2.885294
2	 3.860000	 1.077067	 -1.176069	 0.899614
1	 3.869933	 -0.063830	 -0.034889	 2.884812
2	 3.869933	 1.081276	 -1.179252	 0.898194
1	 3.874933	 -0.064467	 -0.034304	 2.886387
2	 3.880000	 1.079776	 -1.180776	 0.899087
1	 3.880000	 -0.063364	 -0.033710	 2.885890
2	 3.890000	 1.082253	 -1.183028	 0.897679
1	 3.890000	 -0.063117	 -0.034006	 2.890225
2	 3.890000	 1.080352	 -1.185735	 0.896674
1	 3.899933	 -0.063759	 -0.033427	 2.890610
2	 3.899933	 1.084541	 -1.188058	 0.896152
1	 3.909933	 -0.063504	 -0.032804	 2.895314
2	 3.909933	 1.088382	 -1.184102	 0.903772
1	 3.920000	 -0.063258	 -0.033086	 2.895707
2	 3.920000	 1.091670	 -1.187254	 0.903242
1	 3.929933	 -0.063038	 -0.032541	 2.898295
2	 3.929933	 1.089919	 -1.188014	 0.903884
1	 3.929933	 -0.061904	 -0.033683	 2.898695
2	 3.939933	 1.093180	 -1.190314	 0.905125
1	 3.940000	 -0.061657	 -0.033944	 2.896782
2	 3.940000	 1.093262	 -1.192324	 0.903494
1	 3.950000	 -0.063176	 -0.033390	 2.896296
2	 3.950000	 1.096578	 -1.194583	 0.902114
1	 3.959933	 -0.062955	 -0.033712	 2.891549
2	 3.959933	 1.091495	 -1.194221	 0.908749
1	 3.969933	 -0.061832	 -0.033968	 2.892812
2	 3.969933	 1.094718	 -1.197374	 0.909123
1	 3.979933	 -0.062471	 -0.034316	 2.898534
2	 3.979933	 1.098442	 -1.194136	 0.914076
1	 3.979933	 -0.062225	 -0.034598	 2.898927
2	 3.990000	 1.103436	 -1.197320	 0.913585
1	 3.990000	 -0.061097	 -0.034857	 2.896911
2	 3.990000	 1.103550	 -1.196363	 0.918301
1	 4.000000	 -0.061712	 -0.036026	 2.897319
2	 4.000000	 1.107642	 -1.199523	 0.918690
1	 4.009933	 -0.061479	 -0.036319	 2.892478
2	 4.009933	 1.105338	 -1.202161	 0.913335
1	 4.020000	 -0.062135	 -0.034866	 2.892851
2	 4.020000	 1.109395	 -1.205338	 0.914601
1	 4.029933	 -0.060994	 -0.036013	 2.899044
2	 4.029933	 1.110350	 -1.200900	 0.920708
1	 4.029933	 -0.060764	 -0.035432	 2.898551
2	 4.040000	 1.112666	 -1.204851	 0.920218
1	 4.040000	 -0.060537	 -0.035752	 2.897832
2	 4.040000	 1.112629	 -1.202987	 0.924880
1	 4.050000	 -0.061163	 -0.036036	 2.899103
2	 4.050000	 1.115841	 -1.206083	 0.924415
1	 4.060000	 -0.060963	 -0.035505	 2.896173
2	 4.060000	 1.108143	 -1.204221	 0.935027
1	 4.069933	 -0.060714	 -0.035775	 2.897440
2	 4.069933	 1.111358	 -1.206432	 0.934602
1	 4.080000	 -0.059582	 -0.036926	 2.897388
2	 4.080000	 1.113399	 -1.205078	 0.936107
1	 4.080000	 -0.061104	 -0.036384	 2.896028
2	 4.089933	 1.117456	 -1.208185	 0.935672
1	 4.089933	 -0.060881	 -0.036696	 2.890928
2	 4.089933	 1.114931	 -1.208915	 0.939932
1	 4.100000	 -0.060636	 -0.036978	 2.891321
2	 4.100000	 1.119023	 -1.211131	 0.938645
1	 4.109933	 -0.061247	 -0.037257	 2.894030
2	 4.109933	 1.116642	 -1.210437	 0.940896
1	 4.120000	 -0.061903	 -0.035804	 2.894403
2	 4.120000	 1.119724	 -1.214407	 0.942213
1	 4.130000	 -0.062546	 -0.036137	 2.896773
2	 4.130000	 1.118326	 -1.213746	 0.946253
1	 4.130000	 -0.062303	 -0.036430	 2.896291
2	 4.139933	 1.124114	 -1.216882	 0.944973
1	 4.139933	 -0.063800	 -0.036734	 2.900512
2	 4.139933	 1.120672	 -1.211829	 0.951667
1	 4.150000	 -0.061806	 -0.036987	 2.900897
2	 4.150000	 1.123760	 -1.214905	 0.953021
1	 4.160000	 -0.061589	 -0.036426	 2.903838
2	 4.160000	 1.122066	 -1.212064	 0.956795
1	 4.170000	 -0.062231	 -0.035847	 2.904223
2	 4.170000	 1.125207	 -1.215090	 0.955534
1	 4.180000	 -0.061150	 -0.035265	 2.900665
